# Data is copyright of Lavanya Gupta @ https://www.kaggle.com/lava18/google-play-store-apps,,,,,,,,,,,,
App,Category,Rating,Reviews,Size,Installs,Type,Price,Content Rating,Genres,Last Updated,Current Ver,Android Ver
VCalendar - VenkatRama and Co,LIFESTYLE,4.3,87,3.9M,"10,000+",Free,0,Everyone,Lifestyle,16-Mar-18,1.2,4.1 and up
Feeder.co,NEWS_AND_MAGAZINES,3.2,77,11M,"5,000+",Free,0,Everyone,News & Magazines,12-Mar-18,2.2.7,4.2 and up
Co-op Connections,SHOPPING,1.6,8,18M,"1,000+",Free,0,Everyone,Shopping,3-May-18,1.5,4.1 and up
mail.co.uk Mail,COMMUNICATION,4.2,21,8.7M,"5,000+",Free,0,Everyone,Communication,24-Jul-18,1.1.0,4.0.3 and up
Aquarium Co-Op Podcast,LIFESTYLE,4.9,206,3.9M,"1,000+",Free,0,Everyone,Lifestyle,20-Jun-17,2.3.13,4.2 and up
MobileBiz Co - Cloud Invoice,BUSINESS,4.4,373,4.0M,"10,000+",Free,0,Everyone,Business,16-Feb-18,1.3.4,2.0 and up
Supermarket Cashier Kids Games,FAMILY,3.6,32416,Varies with device,"1,000,000+",Free,0,Everyone,Educational,10-Jul-17,Varies with device,Varies with device
Co-op Taxi,MAPS_AND_NAVIGATION,3.4,168,53M,"10,000+",Free,0,Everyone,Maps & Navigation,1-May-18,3.19.34,5.0 and up
Alex & Co Quiz,GAME,NaN,9,4.9M,"1,000+",Free,0,Everyone,Trivia,15-Apr-18,1.2,4.1 and up
Them Bombs: co-op board game play with 2-4 friends,GAME,4.7,8038,52M,"100,000+",Free,0,Teen,Board,12-Jul-18,1.4.1,4.1 and up
REI Co-op Mastercard,FINANCE,2.9,320,23M,"10,000+",Free,0,Everyone,Finance,14-Jun-18,2.13.11,4.4 and up
Websites.co.in Instant Website,BUSINESS,4.3,327,13M,"10,000+",Free,0,Everyone,Business,25-Jun-18,1.48,4.1 and up
Co-op Credit Union on the Go,FINANCE,4.4,5,30M,"1,000+",Free,0,Everyone,Finance,25-Apr-18,18.1.79,5.0 and up
Hashtags For Likes.co,SOCIAL,4.3,420,18M,"50,000+",Free,0,Everyone,Social,19-Dec-16,1.1,4.0.3 and up
Chinese Chess ( Xiangqi Free ),GAME,4.6,963,4.1M,"50,000+",Free,0,Everyone,Board,18-Apr-17,1.1.1,2.3 and up
Krypton by krypt.co,PRODUCTIVITY,4.6,38,13M,"1,000+",Free,0,Everyone,Productivity,17-Jul-18,2.4.0,6.0 and up
Chinese Chess / Co Tuong,GAME,4.2,6947,20M,"500,000+",Free,0,Everyone,Board,25-Oct-17,2.7.7,2.3 and up
Fayr - Co-Parenting Simplified,PRODUCTIVITY,3.5,16,21M,"1,000+",Free,0,Everyone,Productivity,20-Jul-18,1.5.1,5.0 and up
Co-Dependents Anonymous,LIFESTYLE,NaN,0,12M,500+,Free,0,Everyone,Lifestyle,28-Feb-18,1.0.1,4.1 and up
Sprig by CO-OP,FINANCE,2.9,252,18M,"10,000+",Free,0,Everyone,Finance,11-Oct-17,1.4.1033,4.1 and up
Good&Co: Career match tests,BUSINESS,4.4,26572,41M,"1,000,000+",Free,0,Everyone,Business,24-Jul-18,2.9.1,4.1 and up
Central Bank and Trust Co.,FINANCE,4.7,65,12M,"5,000+",Free,0,Everyone,Finance,12-Jun-18,5.9.1.0,5.0 and up
Soo Co-op Mobile Banking,FINANCE,4.5,159,14M,"1,000+",Free,0,Everyone,Finance,12-Sep-17,4.2.87,4.0.3 and up
Co-Optima Mobile,FINANCE,4.4,218,Varies with device,"10,000+",Free,0,Everyone,Finance,8-Jun-17,Varies with device,Varies with device
SharedCare™ Co-parenting,PARENTING,2,23,Varies with device,100+,Paid,$4.59 ,Everyone,Parenting,19-Jun-16,3.0.3,4.0 and up
Holl & Co Barbers,LIFESTYLE,4.7,12,6.0M,500+,Free,0,Everyone,Lifestyle,26-Feb-18,4.9.940,4.0 and up
Call of Mini™ Zombies 2,GAME,4.4,248417,17M,"5,000,000+",Free,0,Teen,Arcade,10-Feb-15,2.1.3,2.3.3 and up
,,,,,,,,,,,,
Dungeon Legends - PvP Action MMO RPG Co-op Games,FAMILY,4.4,102215,42M,"1,000,000+",Free,0,Teen,Role Playing,25-Jun-18,3.1,4.0.3 and up
CO CASE Events,FAMILY,NaN,0,54M,100+,Free,0,Everyone,Education,30-Jan-18,1.3,4.1 and up
Permit Test CO Colorado DMV,FAMILY,4.5,41,11M,"1,000+",Free,0,Everyone,Education,15-Jun-17,2.6.5,4.1 and up
"Chinese Chess 3D Online (Xiangqi, 象棋, co tuong)",GAME,3.5,23,37M,"1,000+",Paid,$0.99 ,Everyone,Board,27-Dec-17,2.2.1,4.1 and up
2-Player Co-op Zombie Shoot,GAME,4.2,33,13M,"1,000+",Free,0,Teen,Action,1-Jul-18,1.0.13,2.3 and up
Camping and Co - Camping in Europe,TRAVEL_AND_LOCAL,3.7,19,6.5M,"1,000+",Free,0,Everyone,Travel & Local,17-Apr-18,1.2.3,4.1 and up
Remote | Fire TV | Android TV | KODI | CetusPlay,TOOLS,4.4,15911,16M,"1,000,000+",Free,0,Everyone,Tools,30-Jun-18,4.1.8.1,4.1 and up
Comboios de Portugal,MAPS_AND_NAVIGATION,3.4,1147,19M,"100,000+",Free,0,Everyone,Maps & Navigation,28-May-18,1.0.3.8,4.0.3 and up
CP Dialer,SOCIAL,4.3,64,3.3M,"50,000+",Free,0,Teen,Social,22-Mar-18,2.9.0,4.1 and up
CP Federal Mobile,FINANCE,3.6,180,35M,"10,000+",Free,0,Everyone,Finance,6-Oct-17,7.0.7-qa003-prod,4.2 and up
Cestovné poriadky CP,MAPS_AND_NAVIGATION,4.6,2681,6.3M,"100,000+",Free,0,Everyone,Maps & Navigation,25-Sep-17,1.2.0,4.0.3 and up
CP Channel,FAMILY,4.6,7,12M,500+,Free,0,Everyone 10+,Education,21-Mar-18,1.1.0,4.1 and up
CP Clicker,LIFESTYLE,4.2,251,5.0M,"10,000+",Free,0,Everyone,Lifestyle,22-Mar-18,3.3.003,4.1 and up
Evolution CP & IV Calculator for pokemon,FAMILY,4.3,9465,43M,"500,000+",Free,0,Everyone,Entertainment,8-Jul-18,0.4.6,4.4 and up
CP Creepypasta,FAMILY,3.8,128,2.9M,"10,000+",Free,0,Teen,Entertainment,11-Jul-16,1.0.2,4.0.3 and up
Hercules CP Mobile,TOOLS,1.4,20,4.1M,"1,000+",Free,0,Everyone,Tools,6-Jul-18,2.1.5,4.3 and up
Cerebral Palsy,MEDICAL,4.4,38,8.5M,"1,000+",Free,0,Everyone,Medical,30-Jul-14,2,3.0 and up
"Speak quietly: Autism, CP",MEDICAL,NaN,6,7.0M,"1,000+",Free,0,Everyone,Medical,30-Jul-16,5,3.0 and up
CP RACING 2 FREE,FAMILY,4,4607,19M,"100,000+",Free,0,Everyone,Simulation,12-Mar-18,3,4.0 and up
CP-Care Mobile,FAMILY,NaN,1,16M,10+,Free,0,Everyone,Education,20-Jun-18,1,4.0 and up
CP ToolBox,BUSINESS,4.6,70,14M,"1,000+",Free,0,Everyone,Business,11-Feb-15,1.9.3,2.3.3 and up
,,,,,,,,,,,,
CP HAPPS - Pittsburgh Events,LIFESTYLE,3.8,85,5.6M,"5,000+",Free,0,Teen,Lifestyle,6-Mar-15,1.18.10,4.0.3 and up
Poke Genie - Safe IV Calculator,TOOLS,4.7,92958,36M,"1,000,000+",Free,0,Everyone,Tools,27-Jul-18,1.13.0,5.0 and up
IV Calc CP Calculator Toolkit,TOOLS,4.2,242,3.2M,"10,000+",Free,0,Everyone,Tools,6-Oct-16,1.3,4.2 and up
CP Plus Showcase,BUSINESS,4.3,236,7.0M,"50,000+",Free,0,Everyone,Business,9-Mar-18,1.0.4,4.0 and up
CP Calculator,FAMILY,4.1,187,2.9M,"10,000+",Free,0,Everyone,Entertainment,13-Sep-16,3.21,4.1 and up
iTooch Mathématiques CP,FAMILY,4.3,1018,35M,"100,000+",Free,0,Everyone,Education;Education,28-Jun-17,4.6.2,4.0.3 and up
gCMOB,TOOLS,4.2,7935,21M,"1,000,000+",Free,0,Everyone,Tools,8-Jan-18,2.4.7,3.0 and up
CP Connect 2.0,PRODUCTIVITY,NaN,0,5.8M,500+,Free,0,Everyone,Productivity,17-Aug-17,3.9.4,4.0.3 and up
Evolution CP,FAMILY,3.6,13,4.7M,500+,Free,0,Everyone,Entertainment,4-Sep-16,1.0.2,4.0.3 and up
IV Go（get IV for Pokemon）,GAME,4.6,132282,20M,"1,000,000+",Free,0,Everyone,Adventure,31-Jul-18,15,4.1 and up
CP Smart Check List,PERSONALIZATION,NaN,1,3.9M,10+,Free,0,Everyone,Personalization,14-Aug-17,0.0.1,4.1 and up
Ditto CP Calculator GO,TOOLS,4.3,34,12M,"1,000+",Free,0,Everyone,Tools,25-Feb-18,1.9,4.0.3 and up
Foothills CP,FAMILY,5,4,7.8M,100+,Free,0,Teen,Education,25-Jun-18,3.8.0,4.1 and up
CP Installer App,BUSINESS,5,4,24M,100+,Free,0,Everyone,Business,24-Jul-18,5.1.1,4.1 and up
CP Trivia,GAME,5,5,12M,100+,Free,0,Everyone,Trivia,6-Aug-18,0.99,5.0 and up
CP Ready,BUSINESS,4.5,56,Varies with device,"1,000+",Free,0,Everyone,Business,5-Mar-18,6.4.16,4.0 and up
CP Surprise,LIFESTYLE,3.8,2548,4.9M,"100,000+",Free,0,Everyone,Lifestyle,30-Jan-18,4.4.2,4.1 and up
Evolve CP Calc. for PokemonGo,TOOLS,3.9,116,3.3M,"10,000+",Free,0,Everyone,Tools,18-Dec-16,2.6,4.4 and up
CP Cloud,BUSINESS,NaN,3,5.4M,100+,Free,0,Everyone,Business,24-Jul-18,2.5,4.4 and up
GO CP Evolution Calculator,FAMILY,NaN,5,2.4M,100+,Free,0,Everyone,Entertainment,29-Jan-17,1,4.0.3 and up
ClanPlay: Community and Tools for Gamers,COMMUNICATION,4.8,34443,27M,"1,000,000+",Free,0,Teen,Communication,28-Jun-18,1.14.3,5.0 and up
CP Calculator - Poke Go Calc,FAMILY,4.1,7,22M,500+,Free,0,Everyone,Entertainment,17-Sep-16,1.1,4.2 and up
Contents Provider(C.P.)Explorer,TOOLS,4,1,1.2M,100+,Free,0,Everyone,Tools,20-Jun-18,5,3.0 and up
Cp Calculator for Evolution:GO,FAMILY,4.8,124,2.5M,500+,Free,0,Everyone,Entertainment,23-Aug-16,1.2,4.2 and up
Calcy IV,TOOLS,4.8,36557,14M,"1,000,000+",Free,0,Everyone,Tools,3-Aug-18,2.51f,5.0 and up
CP Brown English-Telugu Dictionary,FAMILY,4.4,8,6.8M,500+,Free,0,Everyone,Education,10-Nov-17,3,4.0 and up
CP Parquet,LIFESTYLE,NaN,2,1.2M,100+,Free,0,Everyone,Lifestyle,11-May-16,1.0.2,4.0 and up
,,,,,,,,,,,,
C.P. CERVANTES (TOBARRA),SOCIAL,NaN,0,4.9M,5+,Free,0,Everyone,Social,24-Jul-18,8.2,4.0.3 and up
Sporting CP Keyboard Theme,SPORTS,NaN,45,5.3M,"5,000+",Free,0,Everyone,Sports,24-Oct-17,1,4.0 and up
Meu Calendário CP,TOOLS,NaN,37,6.5M,100+,Free,0,Everyone,Tools,5-Aug-18,1.55.4,4.0.3 and up
Crusaders Quest,FAMILY,4.4,475020,69M,"5,000,000+",Free,0,Everyone 10+,Role Playing,26-Jul-18,4.7.0.KG,4.1 and up
CQ Hotels,TRAVEL_AND_LOCAL,4.3,15,14M,"10,000+",Free,0,Everyone,Travel & Local,6-Jul-18,5.4.13,4.4 and up
CQ,NEWS_AND_MAGAZINES,3.7,7,3.4M,"1,000+",Free,0,Everyone 10+,News & Magazines,18-May-18,1.0.11,4.0.3 and up
Curio Quest,FAMILY,4.3,59152,50M,"1,000,000+",Free,0,Everyone 10+,Role Playing,29-Mar-18,1.14.00,4.0.3 and up
CQ-Mobile,COMMUNICATION,NaN,10,8.1M,"1,000+",Free,0,Everyone,Communication,28-Nov-16,5.5.0,4.0 and up
CQ Key,TOOLS,NaN,0,1.7M,100+,Free,0,Everyone,Tools,26-Apr-18,1.03,4.0 and up
Sabbath School 4,FAMILY,4.3,2871,18M,"100,000+",Free,0,Everyone,Education,8-May-15,1.6,2.3.3 and up
CQ Mobile,FINANCE,2.7,36,18M,"1,000+",Free,0,Everyone,Finance,10-Jul-18,Varies with device,Varies with device
Cardinal Quest 2,FAMILY,4.4,19207,36M,"100,000+",Free,0,Everyone,Role Playing,19-Sep-16,1.19,2.3 and up
CQ-Alert,COMMUNICATION,NaN,3,8.1M,500+,Free,0,Everyone,Communication,28-Nov-16,5.5.0,4.0 and up
SDA Collegiate Quarterly,BOOKS_AND_REFERENCE,4.5,8,5.1M,500+,Free,0,Everyone,Books & Reference,13-Jul-18,1.2,4.4 and up
CQ SIGNAL PRO 5,FINANCE,NaN,0,1.6M,10+,Free,0,Everyone,Finance,17-Apr-17,4,4.1 and up
CQ: Lost In Transmission,GAME,4.2,4,61M,10+,Free,0,Everyone,Action,13-May-18,1.1,4.4 and up
HR Team CQ Region Ed Qld,BUSINESS,NaN,0,4.1M,500+,Free,0,Everyone,Business,12-Jan-18,3.8,4.0.3 and up
Roll Call News,NEWS_AND_MAGAZINES,3.7,24,10M,"5,000+",Free,0,Everyone,News & Magazines,24-Dec-15,1.1,4.1 and up
,,,,,,,,,,,,
CQ ESPM,BUSINESS,5,2,3.4M,5+,Free,0,Everyone,Business,3-Jun-17,1.0.1,4.1 and up
SHUTTLLS CQ - Connect Ride Go,TRAVEL_AND_LOCAL,NaN,0,18M,5+,Free,0,Everyone,Travel & Local,26-Apr-18,4.6.2100,4.3 and up
QRZ Assistant,COMMUNICATION,4.2,1044,3.5M,"100,000+",Free,0,Everyone,Communication,30-May-18,2,4.4 and up
Palavras la cq,GAME,3.9,783,3.4M,"100,000+",Free,0,Everyone,Trivia,18-Oct-14,1,2.3.3 and up
CQ Ukraine,PRODUCTIVITY,NaN,0,9.1M,10+,Free,0,Everyone,Productivity,25-Jun-18,1.17.0,4.1 and up
Pocket Prefix Plus,COMMUNICATION,4.5,192,15M,"10,000+",Free,0,Everyone,Communication,12-Feb-18,v2.6.0,3.0 and up
CQ Electrical Group,PRODUCTIVITY,NaN,0,14M,1+,Free,0,Everyone,Productivity,19-Jul-18,1.0.0,4.1 and up
10 WPM Amateur ham radio CW Morse code trainer,COMMUNICATION,3.5,10,3.8M,100+,Paid,$1.49 ,Everyone,Communication,12-May-18,2.1.4,2.1 and up
Sabbath School,BOOKS_AND_REFERENCE,4.7,28237,10M,"100,000+",Free,0,Everyone,Books & Reference,22-Apr-18,3.2.994,4.0.3 and up
Gunship Modern Combat 3D,GAME,4.2,3247,26M,"500,000+",Free,0,Teen,Action,25-Jul-17,1.05,2.3 and up
Gun Simulator - Gun Games,FAMILY,4.4,134,Varies with device,"10,000+",Free,0,Teen,Simulation,24-Feb-18,Varies with device,4.0.3 and up
ClanManagerTT2,FAMILY,4.7,55,3.3M,"1,000+",Free,0,Everyone,Casual,24-Jul-18,2.2.9,4.4 and up
Christian Questions Podcast,FAMILY,4.6,222,15M,"10,000+",Free,0,Everyone,Education,28-Mar-18,2.8,4.0.3 and up
Sniper Killer Shooter,GAME,4,119368,19M,"10,000,000+",Free,0,Teen,Action,21-Feb-17,1.1.4,2.3 and up
25WPM Amateur ham radio Koch CW Morse code trainer,TOOLS,NaN,0,3.7M,10+,Paid,$1.49 ,Everyone,Tools,18-May-18,2.0.3,2.1 and up
QST,FAMILY,2.5,706,Varies with device,"10,000+",Free,0,Everyone,Education,14-Mar-18,Varies with device,Varies with device
Cypress College Library,BOOKS_AND_REFERENCE,NaN,0,2.1M,100+,Free,0,Everyone,Books & Reference,7-Dec-15,4.7.2,1.6 and up
Create My App,BUSINESS,NaN,0,11M,10+,Free,0,Everyone,Business,24-Apr-18,1.0.5,4.1 and up
Snowboard Racing Free Fun Game,GAME,3.8,4552,43M,"100,000+",Free,0,Everyone,Racing,26-Oct-16,1.4.0,2.3.3 and up
theCut,LIFESTYLE,4.7,499,6.9M,"50,000+",Free,0,Everyone,Lifestyle,10-May-18,1.2.7,4.1 and up
الفاتحون Conquerors,FAMILY,4.5,108130,40M,"5,000,000+",Free,0,Teen,Strategy,3-Aug-18,1.8.0,4.0 and up
Toughest Game Ever 2,GAME,4.6,293086,Varies with device,"5,000,000+",Free,0,Everyone,Action,22-Oct-15,8.1,4.0.3 and up
RIDE ZERO,GAME,4.6,8778,36M,"100,000+",Free,0,Teen,Music,2-Jan-18,1.3.1,4.3 and up
CricQuick,SPORTS,5,17,1.5M,50+,Free,0,Everyone,Sports,8-Dec-17,1,4.0.3 and up
Next Island: Dino Village,FAMILY,3.9,29,37M,"1,000+",Free,0,Everyone 10+,Casual,4-May-18,1,5.0 and up
iReadMe,PRODUCTIVITY,5,8,22M,100+,Free,0,Everyone,Productivity,6-Mar-18,1.5,4.4 and up
Global Shop,BUSINESS,NaN,0,3.3M,50+,Free,0,Everyone,Business,23-Feb-18,1.1.0,4.0 and up
Webmail web mobile app,TOOLS,2.3,395,2.6M,"100,000+",Free,0,Everyone,Tools,5-Aug-18,4.2,4.1 and up
QC,FAMILY,NaN,4,34M,100+,Free,0,Everyone,Puzzle,5-Oct-16,1,4.0.3 and up
Traffic Info and Traffic Alert,MAPS_AND_NAVIGATION,3.6,695,2.9M,"100,000+",Free,0,Everyone,Maps & Navigation,28-Jan-18,5.3,4.0 and up
Color Quartets,FAMILY,4,42,12M,"1,000+",Free,0,Everyone,Casual,15-Nov-16,1.46,4.0 and up
Ham Radio Prefixes,COMMUNICATION,3.7,218,3.7M,"10,000+",Free,0,Everyone,Communication,12-Jul-14,1.12,2.3 and up
Battle Result Predictor for CR,TOOLS,4.2,7063,17M,"1,000,000+",Free,0,Everyone,Tools,4-Feb-17,1.3.0,4.1 and up
Deck Advisor for CR,TOOLS,4.1,37975,23M,"5,000,000+",Free,0,Everyone,Tools,2-Feb-17,1.4.0,4.1 and up
Card Creator for CR,TOOLS,4.4,117850,17M,"10,000,000+",Free,0,Everyone,Tools,19-May-18,1.8.0,4.1 and up
CR & CoC Private Server - Clash Barbarians PRO,FAMILY,4.6,167974,5.0M,"500,000+",Free,0,Everyone,Entertainment,27-Jul-18,Gratis,4.0.3 and up
Deck Analyzer for CR,TOOLS,4.2,2630,18M,"100,000+",Free,0,Everyone,Tools,2-Feb-17,1.3.0,4.1 and up
Chest Simulator for Clash Royale,FAMILY,4.4,4756,33M,"100,000+",Free,0,Everyone,Simulation,19-Jul-18,1.1.9,4.1 and up
Clash Soundboard For CR & COC,FAMILY,4.3,13,26M,500+,Free,0,Everyone,Entertainment,3-Jan-18,1.1,4.0.3 and up
Quiz for Clash Royale™,FAMILY,4,3788,32M,"100,000+",Free,0,Everyone,Entertainment,18-Jul-18,3.0.1,4.1 and up
CR Blue Icon Pack,PERSONALIZATION,4.5,323,38M,"10,000+",Free,0,Everyone,Personalization,4-Dec-14,1.03,2.3.3 and up
Chest Calculator for CR,FAMILY,3.9,14754,21M,"1,000,000+",Free,0,Everyone 10+,Entertainment,22-Jul-18,1.8.1,4.1 and up
Ultimate Calculator for CR,PRODUCTIVITY,3.7,7389,41M,"500,000+",Free,0,Everyone,Productivity,15-Mar-17,1.0.4,4.0 and up
DCUO|CR Calculator Pro,TOOLS,4.6,82,1.7M,500+,Paid,$0.99 ,Everyone,Tools,14-Aug-17,3.3,3.0 and up
Servidor Privado CR y CoC - Royale Servers PRO,TOOLS,NaN,55,4.3M,100+,Paid,$1.99 ,Everyone,Tools,24-Dec-17,1.0.3,2.3 and up
Stats CR Clan for Clash Royale,FAMILY,3.8,16,9.9M,100+,Free,0,Everyone,Entertainment,25-Jul-18,1.2.9,4.1 and up
Ultimate Clash Royale Tracker,FAMILY,4.7,92010,5.9M,"1,000,000+",Free,0,Everyone,Strategy,4-Jul-18,1.4.8,4.2 and up
Chest Opener for CR - The Circle Game,FAMILY,NaN,68,2.7M,"5,000+",Free,0,Everyone,Entertainment,7-Jan-18,1.0.3,5.0 and up
Deck Simulator for CR,TOOLS,3.4,202,12M,"10,000+",Free,0,Everyone,Tools,16-Jun-17,1,4.0.3 and up
Stats Royale for Clash Royale,BOOKS_AND_REFERENCE,4.5,68226,16M,"1,000,000+",Free,0,Everyone,Books & Reference,6-Aug-18,1.9.1,4.2 and up
Counter Deck Calculator for CR,TOOLS,4.1,3446,19M,"500,000+",Free,0,Everyone,Tools,4-Feb-17,1.3.0,4.1 and up
CR Calculator,TOOLS,4.3,297,2.8M,"50,000+",Free,0,Everyone,Tools,27-Jan-18,2.2,4.0 and up
Servidor Privado de CR y CoC - Light Royale,FAMILY,4.6,3106,3.6M,"10,000+",Free,0,Everyone,Entertainment,17-May-18,7,4.0.3 and up
Helper for Clash Royale (All-in-1),FAMILY,4.3,6078,37M,"500,000+",Free,0,Everyone,Entertainment,10-Nov-17,2.0.0,4.1 and up
"CR Fans: Mazos, Clanes y Grupos",FAMILY,4.3,219,4.3M,"5,000+",Free,0,Everyone,Entertainment,21-Dec-17,1.0.7,2.3 and up
DCUO|CR Calculator Lite,TOOLS,4,182,1.7M,"10,000+",Free,0,Everyone,Tools,14-Aug-17,3.3,3.0 and up
CR -Call Recorder,TOOLS,NaN,4,3.1M,100+,Free,0,Everyone,Tools,19-Sep-17,2,4.1 and up
CR Best Decks,FAMILY,3.5,34,30M,"1,000+",Free,0,Everyone,Strategy,5-Jul-17,1.03,4.0.3 and up
CR Family,FAMILY,2.3,10,5.2M,"1,000+",Free,0,Everyone,Education,8-Feb-17,1.0.0,4.1 and up
CR Monitor,AUTO_AND_VEHICLES,NaN,1,2.8M,5+,Free,0,Everyone,Auto & Vehicles,27-Apr-18,1,4.0 and up
JavaScript Editor CR,TOOLS,3.9,114,18M,"5,000+",Free,0,Everyone,Tools,16-Mar-18,1.0.209,4.0 and up
Jetting for Honda CR dirt bike,SPORTS,4.1,7,3.4M,100+,Paid,$3.49 ,Everyone,Sports,13-Apr-16,2.2,3.0 and up
CR-Red,PERSONALIZATION,4.5,561,41M,"10,000+",Free,0,Everyone,Personalization,4-Dec-14,1.05,2.3.3 and up
Deck Shop for Clash Royale,FAMILY,4.6,2167,13M,"100,000+",Free,0,Everyone,Entertainment,6-Aug-18,1.1.5,4.4 and up
Royale Tournaments,FAMILY,4.4,2420,6.7M,"50,000+",Free,0,Teen,Entertainment,28-Jul-18,5.3.6.0,4.1 and up
Deck Builder & Analyzer for CR,FAMILY,3.1,52,9.8M,"5,000+",Free,0,Everyone,Entertainment,4-May-17,1,4.0.3 and up
Chest Tracker for Clash Royale,TOOLS,4.3,77717,14M,"5,000,000+",Free,0,Everyone,Tools,29-Dec-16,1.2.0,4.1 and up
Jeppesen CR Flight Computer,MAPS_AND_NAVIGATION,3.3,3,26M,100+,Paid,$9.99 ,Everyone,Maps & Navigation,5-Oct-16,1.0.8,4.4 and up
Cr Aviation Academy,FAMILY,5,7,22M,100+,Free,0,Everyone,Education,9-Aug-17,1,4.1 and up
The ClubHouse CR,HEALTH_AND_FITNESS,NaN,5,8.7M,100+,Free,0,Everyone,Health & Fitness,9-Jul-18,4.2.2,4.1 and up
CR-V Service Manual,AUTO_AND_VEHICLES,4.2,12,88M,500+,Free,0,Everyone,Auto & Vehicles,19-Feb-18,1.2,4.1 and up
Java Editor CR,TOOLS,3.8,434,18M,"50,000+",Free,0,Everyone,Tools,16-Mar-18,1.0.209,4.0 and up
XML Editor CR,TOOLS,3.3,47,18M,"5,000+",Free,0,Everyone,Tools,16-Mar-18,1.0.209,4.0 and up
Evolution Marketing CR,HEALTH_AND_FITNESS,NaN,14,1.3M,"1,000+",Free,0,Everyone,Health & Fitness,30-Mar-18,3,4.0.3 and up
CR Tracker for Chests,TOOLS,5,6,4.5M,50+,Free,0,Everyone,Tools,5-Jun-18,1.0.2,4.1 and up
CR Magazine,BUSINESS,1,1,7.8M,100+,Free,0,Everyone,Business,23-Jul-14,2.4.2,2.3.3 and up
Ultimate Chest Tracker,PRODUCTIVITY,4.5,40328,23M,"1,000,000+",Free,0,Everyone,Productivity,17-Oct-16,1.9,2.3 and up
CamScanner - Phone PDF Creator,PRODUCTIVITY,4.6,1502622,Varies with device,"100,000,000+",Free,0,Everyone,Productivity,3-Jul-18,Varies with device,Varies with device
Critical Strike CS: Counter Terrorist Online FPS,GAME,4.3,22773,Varies with device,"1,000,000+",Free,0,Mature 17+,Action,3-Aug-18,4.84,4.1 and up
,,,,,,,,,,,,
Assault Line CS Online Fps Go,GAME,4.1,52163,70M,"1,000,000+",Free,0,Mature 17+,Action,13-Jul-16,1.1.2,2.3 and up
Standoff 2,GAME,4.5,299046,47M,"10,000,000+",Free,0,Mature 17+,Action,12-Jul-18,0.9.5,4.1 and up
Counter Online FPS Game,GAME,4.2,41089,42M,"5,000,000+",Free,0,Teen,Action,25-Jul-18,2.7,4.1 and up
CS Customizer,COMMUNICATION,3.7,25,3.7M,"1,000+",Free,0,Everyone,Communication,6-Feb-17,1.2.11,3.0 and up
Combat Strike CS 🔫 Counter Terrorist Attack FPS💣,GAME,4.1,1019,39M,"100,000+",Free,0,Teen,Action,23-Jul-18,1.0.7,4.1 and up
CS-Touch,FAMILY,3.9,337,22M,"10,000+",Free,0,Everyone,Education,11-May-18,3.6,5.0 and up
Ultimate Quiz for CS:GO - Skins | Cases | Players,GAME,4.5,2526,22M,"100,000+",Free,0,Everyone,Trivia,14-Feb-18,1.3.0,4.1 and up
Аim Training for CS,GAME,3.6,2328,12M,"100,000+",Free,0,Everyone,Action,25-Oct-14,1.8,2.3 and up
Sniper Traning for CS GO,GAME,3.2,655,14M,"50,000+",Free,0,Teen,Action,18-May-16,1.0.2,4.0 and up
NetClient CS,BUSINESS,3.5,125,4.3M,"10,000+",Free,0,Everyone,Business,5-Jan-18,1.2.2,3.0 and up
CS Guns Shoot,FAMILY,3.7,433,Varies with device,"50,000+",Free,0,Teen,Entertainment,1-Aug-13,1.5,2.2 and up
Asiimov Skin - CS GO Icon Pack,PERSONALIZATION,4.6,26,8.5M,100+,Paid,$2.49 ,Everyone,Personalization,3-Dec-17,5.0.1,4.0.3 and up
CS Interview Questions (TechQ),FAMILY,4.8,33,6.7M,"5,000+",Free,0,Everyone,Education,27-Jan-17,1.5,4.1 and up
Your rank CS:GO,GAME,4.1,4946,7.5M,"100,000+",Free,0,Teen,Trivia,16-Jul-17,1.82,4.0.3 and up
Guide for CS:GO,FAMILY,4.4,16459,88M,"500,000+",Free,0,Everyone,Entertainment,15-Jul-17,3.2.0,2.3 and up
CS Interview FAQs,FAMILY,4.3,99,1.1M,"10,000+",Free,0,Everyone,Education,11-Feb-13,1.13,2.2 and up
CS,BUSINESS,NaN,5,8.3M,100+,Free,0,Everyone,Business,13-Aug-15,Release 1.0,4.1 and up
Mobile CS,BUSINESS,4,13,5.7M,"1,000+",Free,0,Everyone,Business,6-Oct-17,1.2.0,4.4 and up
,,,,,,,,,,,,
Counter Terrorist Gun Strike CS: Special Forces,GAME,4.2,211,44M,"10,000+",Free,0,Teen,Action,18-Aug-17,1.1,2.3 and up
C.S. Lewis Daily Quotes,LIFESTYLE,4.1,75,11M,"10,000+",Free,0,Everyone,Lifestyle,14-Jan-18,1.0.1,4.1 and up
CS go bomb simulator,FAMILY,NaN,7,28M,10+,Paid,$0.99 ,Everyone,Casual,21-May-18,1.01,4.1 and up
Shooter Sniper CS - FPS Games,GAME,3.5,14823,40M,"1,000,000+",Free,0,Teen,Action,15-Feb-17,4,2.3 and up
CS16Client,GAME,4.3,8668,9.1M,"500,000+",Free,0,Teen,Action,1-Apr-17,1.33,1.5 and up
