# Data is copyright of Lavanya Gupta @ https://www.kaggle.com/lava18/google-play-store-apps,,,,,,,,,,,,
App,Category,Rating,Reviews,Size,Installs,Type,Price,Content Rating,Genres,Last Updated,Current Ver,Android Ver
"play2prep: ACT, SAT prep",EDUCATION,4.2,3692,4.4M,"100,000+",Free,0,Everyone,Education,23-Jul-15,4.1.3,2.3.3 and up
SAT Test,EDUCATION,4.1,2363,6.6M,"100,000+",Free,0,Everyone,Education,17-Nov-16,2.48,4.0 and up
GMAT Math Flashcards,EDUCATION,4.4,1769,Varies with device,"100,000+",Free,0,Everyone,Education,11-Jul-18,Varies with device,Varies with device
,,,,,,,,,,,,
TOEFL Prep & Practice from Magoosh,EDUCATION,4.5,756,12M,"100,000+",Free,0,Everyone,Education,18-Jun-18,3.2.0,4.1 and up
GRE Prep & Practice by Magoosh,EDUCATION,4.4,3963,Varies with device,"100,000+",Free,0,Everyone,Education,6-Jun-18,Varies with device,Varies with device
GRE® Flashcards by Kaplan,EDUCATION,4,316,29M,"50,000+",Free,0,Everyone,Education,15-Feb-17,1.4,4.0 and up
SAT Vocabulary,EDUCATION,4.2,642,Varies with device,"50,000+",Free,0,Everyone,Education,5-Jun-18,Varies with device,Varies with device
Magoosh GMAT Prep & Practice,EDUCATION,4.3,1058,Varies with device,"100,000+",Free,0,Everyone,Education,18-Jun-18,Varies with device,Varies with device
SAT Flashcards: Prep & Vocabulary,EDUCATION,4.2,2277,Varies with device,"100,000+",Free,0,Everyone,Education,7-Nov-17,Varies with device,Varies with device
Khan Academy,EDUCATION,4.6,85375,21M,"5,000,000+",Free,0,Everyone,Education,27-Jul-18,5.0.0,4.1 and up
TED,EDUCATION,4.6,181893,18M,"10,000,000+",Free,0,Everyone 10+,Education,27-Jul-18,3.2.5,4.1 and up
Duolingo: Learn Languages Free,EDUCATION,4.7,6290507,Varies with device,"100,000,000+",Free,0,Everyone,Education;Education,1-Aug-18,Varies with device,Varies with device
Quizlet: Learn Languages & Vocab with Flashcards,EDUCATION,4.6,211856,Varies with device,"10,000,000+",Free,0,Everyone,Education,1-Aug-18,Varies with device,Varies with device
Coursera: Online courses,EDUCATION,4.4,90481,Varies with device,"5,000,000+",Free,0,Everyone,Education,27-Jul-18,Varies with device,Varies with device
Udemy - Online Courses,EDUCATION,4.5,99020,18M,"1,000,000+",Free,0,Everyone,Education,2-Aug-18,5.0.4,5.0 and up
Udacity - Lifelong Learning,EDUCATION,4.3,22384,17M,"1,000,000+",Free,0,Everyone,Education,31-Jul-18,4.7.0,5.0 and up
"edX - Online Courses by Harvard, MIT & more",EDUCATION,4.6,32380,10M,"1,000,000+",Free,0,Everyone 10+,Education,15-Jul-18,2.15.1,4.1 and up
Rosetta Stone: Learn to Speak & Read New Languages,EDUCATION,4.5,172505,76M,"5,000,000+",Free,0,Everyone,Education;Education,27-Jun-18,5.2.1,5.0 and up
Google Classroom,EDUCATION,4.2,69493,Varies with device,"10,000,000+",Free,0,Everyone,Education,19-Jul-18,Varies with device,Varies with device
Lynda - Online Training Videos,EDUCATION,4.2,8599,17M,"1,000,000+",Free,0,Everyone,Education,11-Jul-18,4.9.10,4.1 and up
"Learn languages, grammar & vocabulary with Memrise",EDUCATION,4.7,1107884,Varies with device,"10,000,000+",Free,0,Everyone,Education,2-Aug-18,Varies with device,Varies with device
Brilliant,EDUCATION,4.5,41185,Varies with device,"1,000,000+",Free,0,Everyone,Education,3-Aug-18,Varies with device,Varies with device
LinkedIn Learning: Online Courses to Learn Skills,EDUCATION,4.6,7973,18M,"1,000,000+",Free,0,Everyone,Education,27-Jul-18,0.29.74,4.4 and up
Babbel – Learn Languages,EDUCATION,4.3,266935,21M,"10,000,000+",Free,0,Everyone,Education,30-Jul-18,20.7.2,4.4 and up
Learn English with Phrases,EDUCATION,4.2,5695,Varies with device,"1,000,000+",Free,0,Everyone,Education,28-Sep-17,Varies with device,Varies with device
Free english course,EDUCATION,4.7,142632,6.9M,"5,000,000+",Free,0,Everyone,Education,12-Jul-18,2.8,4.1 and up
Duolingo: Learn Languages Free,EDUCATION,4.7,6290507,Varies with device,"100,000,000+",Free,0,Everyone,Education;Education,1-Aug-18,Varies with device,Varies with device
Learn 50 languages,EDUCATION,4.4,55256,14M,"5,000,000+",Free,0,Everyone,Education,19-Jun-18,10.9.1,4.0 and up
Rosetta Stone: Learn to Speak & Read New Languages,EDUCATION,4.5,172508,76M,"5,000,000+",Free,0,Everyone,Education;Education,27-Jun-18,5.2.1,5.0 and up
Babbel – Learn Spanish,EDUCATION,4.4,54798,11M,"1,000,000+",Free,0,Everyone,Education,30-Jul-18,20.7.2,4.4 and up
Mango Languages: Lovable Language Courses,EDUCATION,4,4815,19M,"500,000+",Free,0,Everyone,Education,17-Jul-18,4.2.3,4.2 and up
Learn English with Aco,EDUCATION,4.6,75112,6.5M,"1,000,000+",Free,0,Everyone,Education,11-Nov-17,2.09,4.1 and up
Learn to Speak English,EDUCATION,4.4,33646,7.0M,"1,000,000+",Free,0,Everyone,Education,15-Jul-18,2.3.9,4.0 and up
"Learn languages, grammar & vocabulary with Memrise",EDUCATION,4.7,1107903,Varies with device,"10,000,000+",Free,0,Everyone,Education,2-Aug-18,Varies with device,Varies with device
Learn English with Wlingua,EDUCATION,4.7,314300,3.3M,"10,000,000+",Free,0,Everyone,Education,2-May-18,1.94.9,4.0 and up
"busuu: Learn Languages - Spanish, English & More",EDUCATION,4.3,206527,21M,"10,000,000+",Free,0,Everyone 10+,Education,1-Aug-18,13.9.0.161,5.0 and up
My Class Schedule: Timetable,EDUCATION,4.1,9348,Varies with device,"1,000,000+",Free,0,Everyone,Education,1-Jun-16,Varies with device,Varies with device
Study Checker,EDUCATION,4.2,3816,2.6M,"500,000+",Free,0,Everyone,Education,4-May-16,3.6.0.115_FN,2.3 and up
My Study Life - School Planner,EDUCATION,4.3,47847,21M,"1,000,000+",Free,0,Everyone,Education,13-Jun-17,6.1.3,4.0.3 and up
HomeWork,EDUCATION,4.3,16195,5.2M,"1,000,000+",Free,0,Everyone,Education,20-Sep-16,8.5.2,4.0 and up
Next Gen Science Standards,EDUCATION,4.3,206,18M,"50,000+",Free,0,Everyone,Education,20-Dec-16,1.12.1,2.3 and up
myHomework Student Planner,EDUCATION,4,28392,Varies with device,"1,000,000+",Free,0,Everyone,Education,7-Mar-18,Varies with device,Varies with device
Teacher's Gradebook - Additio,EDUCATION,4.2,3241,16M,"100,000+",Free,0,Everyone,Education,1-Aug-18,4.8.2,4.0.3 and up
Common Core,EDUCATION,4,835,15M,"100,000+",Free,0,Everyone,Education,20-Dec-16,2.3.1,2.3 and up
Homework Planner,EDUCATION,4,2525,1.2M,"100,000+",Free,0,Everyone,Education,11-Jan-15,15.9.4,4.0 and up
TeachersPayTeachers,EDUCATION,3.8,828,Varies with device,"100,000+",Free,0,Everyone,Education,1-Oct-17,Varies with device,Varies with device
Quizlet: Learn Languages & Vocab with Flashcards,EDUCATION,4.6,211856,Varies with device,"10,000,000+",Free,0,Everyone,Education,1-Aug-18,Varies with device,Varies with device
Edmodo,EDUCATION,4.1,200058,18M,"10,000,000+",Free,0,Everyone,Education,20-Jul-18,9.12.5,4.0.3 and up
Socrative Teacher,EDUCATION,3.9,1239,1.8M,"100,000+",Free,0,Everyone,Education,29-Jul-16,4.4.1,3.2 and up
Training schedule - AllUniver,EDUCATION,4.1,702,7.6M,"10,000+",Free,0,Everyone,Education,16-Oct-17,5,4.4 and up
Remind: School Communication,EDUCATION,4.5,108613,Varies with device,"10,000,000+",Free,0,Everyone,Education,3-Aug-18,Varies with device,Varies with device
Google Classroom,EDUCATION,4.2,69498,Varies with device,"10,000,000+",Free,0,Everyone,Education,19-Jul-18,Varies with device,Varies with device
ClassDojo,EDUCATION,4.4,148550,59M,"10,000,000+",Free,0,Everyone,Education;Education,3-Aug-18,4.21.1,4.1 and up
Duolingo: Learn Languages Free,EDUCATION,4.7,6290507,Varies with device,"100,000,000+",Free,0,Everyone,Education;Education,1-Aug-18,Varies with device,Varies with device
Lerni. Learn languages.,EDUCATION,4,3847,6.9M,"500,000+",Free,0,Everyone,Education,25-Oct-17,3.1.3,3.0 and up
Learn 50 languages,EDUCATION,4.4,55256,14M,"5,000,000+",Free,0,Everyone,Education,19-Jun-18,10.9.1,4.0 and up
"HelloTalk — Chat, Speak & Learn Foreign Languages",EDUCATION,4.4,84309,41M,"5,000,000+",Free,0,Everyone,Education,25-Jul-18,2.6.6,4.1 and up
Mango Languages: Lovable Language Courses,EDUCATION,4,4815,19M,"500,000+",Free,0,Everyone,Education,17-Jul-18,4.2.3,4.2 and up
Rosetta Stone: Learn to Speak & Read New Languages,EDUCATION,4.5,172508,76M,"5,000,000+",Free,0,Everyone,Education;Education,27-Jun-18,5.2.1,5.0 and up
"Learn languages, grammar & vocabulary with Memrise",EDUCATION,4.7,1107948,Varies with device,"10,000,000+",Free,0,Everyone,Education,2-Aug-18,Varies with device,Varies with device
Babbel – Learn Languages,EDUCATION,4.3,266948,21M,"10,000,000+",Free,0,Everyone,Education,30-Jul-18,20.7.2,4.4 and up
Innovative: Learn 34 Languages,EDUCATION,4.5,14206,21M,"500,000+",Free,0,Everyone,Education,26-Jul-18,1.16,3.0 and up
"busuu: Learn Languages - Spanish, English & More",EDUCATION,4.3,206532,21M,"10,000,000+",Free,0,Everyone 10+,Education,1-Aug-18,13.9.0.161,5.0 and up
My Class Schedule: Timetable,EDUCATION,4.1,9348,Varies with device,"1,000,000+",Free,0,Everyone,Education,1-Jun-16,Varies with device,Varies with device
Chegg Study - Homework Help,EDUCATION,4.3,14700,21M,"1,000,000+",Free,0,Everyone,Education,30-Jul-18,5.7.0,4.4 and up
Canvas Student,EDUCATION,4.5,42828,Varies with device,"1,000,000+",Free,0,Everyone,Education,20-Jul-18,Varies with device,Varies with device
Timetable,EDUCATION,4.2,40209,Varies with device,"1,000,000+",Free,0,Everyone,Education,24-May-18,Varies with device,Varies with device
Socratic - Math Answers & Homework Help,EDUCATION,4.6,37862,5.4M,"1,000,000+",Free,0,Everyone,Education,7-Jun-18,1.8.1,4.1 and up
EasyBib: Citation Generator,EDUCATION,3.5,1405,7.3M,"100,000+",Free,0,Everyone,Education,29-Mar-18,2.4.4,4.0 and up
Google Classroom,EDUCATION,4.2,69498,Varies with device,"10,000,000+",Free,0,Everyone,Education,19-Jul-18,Varies with device,Varies with device
ClassDojo,EDUCATION,4.4,148549,59M,"10,000,000+",Free,0,Everyone,Education;Education,3-Aug-18,4.21.1,4.1 and up
"HelloTalk — Chat, Speak & Learn Foreign Languages",EDUCATION,4.4,84311,41M,"5,000,000+",Free,0,Everyone,Education,25-Jul-18,2.6.6,4.1 and up
Quizlet: Learn Languages & Vocab with Flashcards,EDUCATION,4.6,211856,Varies with device,"10,000,000+",Free,0,Everyone,Education,1-Aug-18,Varies with device,Varies with device
"busuu: Learn Languages - Spanish, English & More",EDUCATION,4.3,206532,21M,"10,000,000+",Free,0,Everyone 10+,Education,1-Aug-18,13.9.0.161,5.0 and up
Rosetta Stone: Learn to Speak & Read New Languages,EDUCATION,4.5,172508,76M,"5,000,000+",Free,0,Everyone,Education;Education,27-Jun-18,5.2.1,5.0 and up
SoloLearn: Learn to Code for Free,EDUCATION,4.8,256079,7.6M,"1,000,000+",Free,0,Teen,Education,12-Jul-18,2.2.4,4.0.3 and up
Kids Learn Languages by Mondly,EDUCATION,4.4,2078,Varies with device,"100,000+",Free,0,Everyone,Education;Education,24-Dec-17,1.0.2,4.1 and up
Blinkist - Nonfiction Books,EDUCATION,4.1,16103,13M,"1,000,000+",Free,0,Everyone,Education,31-Jul-18,5.7.1,4.1 and up
Sago Mini Hat Maker,EDUCATION,4.9,11,63M,"1,000+",Paid,$3.99 ,Everyone,Education;Pretend Play,24-Jul-17,1,4.0.3 and up
Fuzzy Numbers: Pre-K Number Foundation,EDUCATION,4.7,21,44M,"1,000+",Paid,$5.99 ,Everyone,Education;Education,21-Jul-17,1.3,4.1 and up
Toca Life: City,EDUCATION,4.7,31085,24M,"500,000+",Paid,$3.99 ,Everyone,Education;Pretend Play,6-Jul-18,1.5-play,4.4 and up
Toca Life: Hospital,EDUCATION,4.7,3528,24M,"100,000+",Paid,$3.99 ,Everyone,Education;Pretend Play,12-Jun-18,1.1.1-play,4.4 and up
Netflix,ENTERTAINMENT,4.4,5456208,Varies with device,"100,000,000+",Free,0,Teen,Entertainment,31-Jul-18,Varies with device,Varies with device
Complete Spanish Movies,ENTERTAINMENT,4,11656,4.5M,"1,000,000+",Free,0,Everyone,Entertainment,20-Jan-18,1.02,4.0.3 and up
Pluto TV - It’s Free TV,ENTERTAINMENT,4.2,28948,Varies with device,"1,000,000+",Free,0,Teen,Entertainment,4-Aug-18,Varies with device,Varies with device
Tubi TV - Free Movies & TV,ENTERTAINMENT,4.3,296771,11M,"10,000,000+",Free,0,Teen,Entertainment,15-Jul-18,2.13.5,4.1 and up
YouTube Kids,ENTERTAINMENT,4.5,470089,Varies with device,"50,000,000+",Free,0,Everyone,Entertainment;Music & Video,3-Aug-18,3.43.3,4.1 and up
Mobile TV,ENTERTAINMENT,3.5,10939,4.6M,"10,000,000+",Free,0,Everyone,Entertainment,28-Apr-16,2.05.0010,5.0 and up
TV+,ENTERTAINMENT,4.2,98509,Varies with device,"5,000,000+",Free,0,Everyone,Entertainment,28-Jun-18,Varies with device,Varies with device
Digital TV,ENTERTAINMENT,3.1,5241,Varies with device,"5,000,000+",Free,0,Everyone,Entertainment,6-Jun-18,Varies with device,6.0 and up
Motorola Spotlight Player™,ENTERTAINMENT,4.6,22508,3.3M,"10,000,000+",Free,0,Everyone,Entertainment,16-Jul-15,v1.8b22p13,4.2 and up
Vigo Lite,ENTERTAINMENT,4.2,10291,6.5M,"5,000,000+",Free,0,Teen,Entertainment,4-Aug-18,3.7.3,4.0.3 and up
Google Play Games,ENTERTAINMENT,4.3,7165362,Varies with device,"1,000,000,000+",Free,0,Teen,Entertainment,16-Jul-18,Varies with device,Varies with device
Hotstar,ENTERTAINMENT,4.3,4885646,Varies with device,"100,000,000+",Free,0,Teen,Entertainment,3-Aug-18,Varies with device,Varies with device
"Peers.TV: broadcast TV channels First, Match TV, TNT ...",ENTERTAINMENT,4.1,141980,Varies with device,"5,000,000+",Free,0,Teen,Entertainment,30-Jul-18,Varies with device,Varies with device
The green alien dance,ENTERTAINMENT,3.8,6979,12M,"1,000,000+",Free,0,Everyone,Entertainment,5-Jul-18,1.03,4.0 and up
Spectrum TV,ENTERTAINMENT,3.4,46618,Varies with device,"5,000,000+",Free,0,Teen,Entertainment,19-Jul-18,Varies with device,Varies with device
H TV,ENTERTAINMENT,4.3,103078,5.6M,"5,000,000+",Free,0,Everyone,Entertainment,5-Jul-18,4.6.2,2.3.3 and up
StarTimes - Live International Champions Cup,ENTERTAINMENT,4.4,17682,9.7M,"1,000,000+",Free,0,Everyone,Entertainment,3-Aug-18,5.2,4.0.3 and up
Cinematic Cinematic,ENTERTAINMENT,4.4,37000,15M,"1,000,000+",Free,0,Mature 17+,Entertainment,21-Jun-18,4.0.5,4.1 and up
MEGOGO - Cinema and TV,ENTERTAINMENT,4,175528,Varies with device,"10,000,000+",Free,0,Everyone,Entertainment,3-Aug-18,Varies with device,Varies with device
Talking Angela,ENTERTAINMENT,3.7,1828284,52M,"100,000,000+",Free,0,Everyone,Entertainment,12-Jul-18,2.8.2,4.1 and up
DStv Now,ENTERTAINMENT,3.9,34923,Varies with device,"5,000,000+",Free,0,Teen,Entertainment,27-Jul-18,Varies with device,Varies with device
ivi - movies and TV shows in HD,ENTERTAINMENT,4.5,684116,Varies with device,"10,000,000+",Free,0,Teen,Entertainment,31-Jul-18,Varies with device,4.2 and up
Radio Javan,ENTERTAINMENT,4.4,46916,4.5M,"1,000,000+",Free,0,Everyone,Entertainment,18-Jul-18,7.3,4.2 and up
Viki: Asian TV Dramas & Movies,ENTERTAINMENT,4.3,407698,Varies with device,"10,000,000+",Free,0,Teen,Entertainment,27-Jul-18,Varies with device,Varies with device
Talking Ginger 2,ENTERTAINMENT,4.2,702975,49M,"50,000,000+",Free,0,Everyone,Entertainment,5-Jul-18,2.6.6.11,4.1 and up
Girly Lock Screen Wallpaper with Quotes,ENTERTAINMENT,4.2,32458,18M,"5,000,000+",Free,0,Everyone,Entertainment,19-Jun-18,2.2,4.1 and up
No.Draw - Colors by Number 2018,ENTERTAINMENT,4.5,235496,13M,"10,000,000+",Free,0,Everyone,Entertainment;Brain Games,29-Jul-18,1.2.0,4.1 and up
🔥 Football Wallpapers 4K | Full HD Backgrounds 😍,ENTERTAINMENT,4.7,11661,4.0M,"1,000,000+",Free,0,Everyone,Entertainment,14-Jul-18,1.1.3.2,4.0.3 and up
"Movies by Flixster, with Rotten Tomatoes",ENTERTAINMENT,4.5,653008,16M,"10,000,000+",Free,0,Everyone,Entertainment,20-Jun-18,9.1.4,4.4 and up
Low Poly – Puzzle art game,ENTERTAINMENT,4.5,23063,17M,"1,000,000+",Free,0,Everyone,Entertainment;Brain Games,3-Aug-18,1.0.9,4.1 and up
BBC Media Player,ENTERTAINMENT,3.4,87384,Varies with device,"10,000,000+",Free,0,Everyone,Entertainment,14-Sep-16,Varies with device,Varies with device
Amazon Prime Video,ENTERTAINMENT,4.2,411683,24M,"50,000,000+",Free,0,Teen,Entertainment,2-Aug-18,3.0.231.18141,4.1 and up
Adult Glitter Color by Number Book - Sandbox Pages,ENTERTAINMENT,4.3,8918,Varies with device,"1,000,000+",Free,0,Everyone,Entertainment;Creativity,21-Jul-18,1.7,4.4 and up
IMDb Movies & TV,ENTERTAINMENT,4.2,501498,12M,"100,000,000+",Free,0,Teen,Entertainment,26-Jul-18,Varies with device,Varies with device
Twitch: Livestream Multiplayer Games & Esports,ENTERTAINMENT,4.6,2133296,Varies with device,"50,000,000+",Free,0,Teen,Entertainment,31-Jul-18,Varies with device,Varies with device
Ziggo GO,ENTERTAINMENT,4.1,29690,78M,"1,000,000+",Free,0,Teen,Entertainment,3-Aug-18,2.3.34 Prod,4.3 and up
YouTube Gaming,ENTERTAINMENT,4.2,130549,Varies with device,"5,000,000+",Free,0,Teen,Entertainment,27-Jun-18,2.08.78.2,4.1 and up
PlayStation App,ENTERTAINMENT,4.2,613059,25M,"50,000,000+",Free,0,Everyone,Entertainment,26-Jul-18,18.07.0,4.1 and up
Talking Ben the Dog,ENTERTAINMENT,4.3,1633682,57M,"100,000,000+",Free,0,Everyone,Entertainment,3-Jul-18,3.5.2.2,4.1 and up
"Red Bull TV: Live Sports, Music & Entertainment",ENTERTAINMENT,4.4,42050,Varies with device,"1,000,000+",Free,0,Teen,Entertainment,3-Aug-18,Varies with device,Varies with device
Trailer Addict Movie Trailers,ENTERTAINMENT,3.9,2646,9.1M,"100,000+",Free,0,Teen,Entertainment,14-Feb-18,2.2.0,4.2 and up
Cinemark Theatres,ENTERTAINMENT,4.1,21867,39M,"1,000,000+",Free,0,Teen,Entertainment,12-Jul-18,2.19.0,5.0 and up
Regal Cinemas,ENTERTAINMENT,4.3,32732,Varies with device,"1,000,000+",Free,0,Everyone,Entertainment,19-Jul-18,Varies with device,Varies with device
"Movies by Flixster, with Rotten Tomatoes",ENTERTAINMENT,4.5,653008,16M,"10,000,000+",Free,0,Everyone,Entertainment,20-Jun-18,9.1.4,4.4 and up
Fandango Movies - Times + Tickets,ENTERTAINMENT,4.6,243747,Varies with device,"10,000,000+",Free,0,Teen,Entertainment,2-Aug-18,Varies with device,Varies with device
Marcus Theatres,ENTERTAINMENT,3.6,2639,8.5M,"100,000+",Free,0,Everyone,Entertainment,7-Feb-18,2.9.43,6.0 and up
Harkins Theatres,ENTERTAINMENT,4.3,1511,12M,"100,000+",Free,0,Everyone,Entertainment,11-Jun-18,2.1.1,4.1 and up
AMC Theatres,ENTERTAINMENT,4.3,44550,72M,"1,000,000+",Free,0,Everyone,Entertainment,18-Jul-18,6.18.3,5.0 and up
IMDb Movies & TV,ENTERTAINMENT,4.2,501497,12M,"100,000,000+",Free,0,Teen,Entertainment,26-Jul-18,Varies with device,Varies with device
Netflix,ENTERTAINMENT,4.4,5456208,Varies with device,"100,000,000+",Free,0,Teen,Entertainment,31-Jul-18,Varies with device,Varies with device
Food Network,ENTERTAINMENT,4.1,7813,Varies with device,"500,000+",Free,0,Teen,Entertainment,27-Jul-18,Varies with device,Varies with device
Cooking Channel,ENTERTAINMENT,4.1,1033,16M,"100,000+",Free,0,Teen,Entertainment,27-Jul-18,Varies with device,Varies with device
Animal Planet GO,ENTERTAINMENT,4.2,2442,9.6M,"100,000+",Free,0,Teen,Entertainment,24-Jul-18,2.9.4,4.1 and up
"VRV: Anime, game videos & more",ENTERTAINMENT,3.9,15254,Varies with device,"1,000,000+",Free,0,Teen,Entertainment,19-Jun-18,Varies with device,Varies with device
DramaFever: Stream Asian Drama Shows & Movies,ENTERTAINMENT,4.2,155234,22M,"1,000,000+",Free,0,Teen,Entertainment,1-Aug-18,01.01.66,4.4 and up
Crunchyroll - Everything Anime,ENTERTAINMENT,3.7,310066,Varies with device,"10,000,000+",Free,0,Teen,Entertainment,5-Mar-18,Varies with device,Varies with device
Investigation Discovery GO,ENTERTAINMENT,4.5,12216,13M,"1,000,000+",Free,0,Teen,Entertainment,24-Jul-18,2.9.4,4.1 and up
Crackle - Free TV & Movies,ENTERTAINMENT,3.7,388089,Varies with device,"10,000,000+",Free,0,Teen,Entertainment,12-Apr-18,Varies with device,Varies with device
CBS - Full Episodes & Live TV,ENTERTAINMENT,3.8,92058,12M,"10,000,000+",Free,0,Teen,Entertainment,20-Jul-18,4.8.6,4.1 and up
STARZ,ENTERTAINMENT,4.3,88185,Varies with device,"10,000,000+",Free,0,Mature 17+,Entertainment,20-Jun-18,Varies with device,Varies with device
Acorn TV: World-class TV from Britain and Beyond,ENTERTAINMENT,3,493,23M,"50,000+",Free,0,Everyone,Entertainment,15-Jun-18,2.0.0,4.4 and up
HISTORY: Watch TV Show Full Episodes & Specials,ENTERTAINMENT,4.1,33387,20M,"1,000,000+",Free,0,Teen,Entertainment,16-Jul-18,3.1.4,4.4 and up
Nick,ENTERTAINMENT,4.2,123279,25M,"10,000,000+",Free,0,Everyone 10+,Entertainment;Music & Video,24-Jan-18,2.0.8,4.4 and up
VH1,ENTERTAINMENT,4.1,27424,17M,"1,000,000+",Free,0,Teen,Entertainment,8-Jul-18,11.45.0,4.4 and up
FOX NOW - On Demand & Live TV,ENTERTAINMENT,3.9,60841,Varies with device,"5,000,000+",Free,0,Teen,Entertainment,26-Jul-18,Varies with device,4.4 and up
A&E - Watch Full Episodes of TV Shows,ENTERTAINMENT,4,29706,19M,"1,000,000+",Free,0,Teen,Entertainment,16-Jul-18,3.1.4,4.4 and up
The CW,ENTERTAINMENT,4.4,288150,21M,"5,000,000+",Free,0,Teen,Entertainment,23-Jul-18,2.17,4.4 and up
BET NOW - Watch Shows,ENTERTAINMENT,4.2,14807,19M,"1,000,000+",Free,0,Teen,Entertainment,8-Jul-18,11.45.0,4.4 and up
"Hulu: Stream TV, Movies & more",ENTERTAINMENT,4,319692,Varies with device,"10,000,000+",Free,0,Teen,Entertainment,3-Aug-18,Varies with device,5.0 and up
HBO NOW: Stream TV & Movies,ENTERTAINMENT,3.9,61201,Varies with device,"10,000,000+",Free,0,Teen,Entertainment,19-Jul-18,Varies with device,Varies with device
Univision NOW - Live TV and On Demand,ENTERTAINMENT,4,22998,Varies with device,"1,000,000+",Free,0,Teen,Entertainment,27-Jun-18,8.0626,Varies with device
SHOWTIME,ENTERTAINMENT,4.2,12398,Varies with device,"1,000,000+",Free,0,Teen,Entertainment,2-Jul-18,Varies with device,Varies with device
Lifetime - Watch Full Episodes & Original Movies,ENTERTAINMENT,4,35928,19M,"1,000,000+",Free,0,Teen,Entertainment,16-Jul-18,3.1.4,4.4 and up
SeriesGuide – Show & Movie Manager,ENTERTAINMENT,4.3,64448,4.4M,"1,000,000+",Free,0,Mature 17+,Entertainment,21-Jul-18,43,4.0.3 and up
Comedy Central,ENTERTAINMENT,3.9,22378,19M,"1,000,000+",Free,0,Teen,Entertainment,8-Jul-18,11.45.0,4.4 and up
IMDb Movies & TV,ENTERTAINMENT,4.2,501498,12M,"100,000,000+",Free,0,Teen,Entertainment,26-Jul-18,Varies with device,Varies with device
Netflix,ENTERTAINMENT,4.4,5456599,Varies with device,"100,000,000+",Free,0,Teen,Entertainment,31-Jul-18,Varies with device,Varies with device
Tubi TV - Free Movies & TV,ENTERTAINMENT,4.3,296829,11M,"10,000,000+",Free,0,Teen,Entertainment,15-Jul-18,2.13.5,4.1 and up
Crunchyroll - Everything Anime,ENTERTAINMENT,3.7,310095,Varies with device,"10,000,000+",Free,0,Teen,Entertainment,5-Mar-18,Varies with device,Varies with device
STARZ,ENTERTAINMENT,4.3,88185,Varies with device,"10,000,000+",Free,0,Mature 17+,Entertainment,20-Jun-18,Varies with device,Varies with device
Crackle - Free TV & Movies,ENTERTAINMENT,3.7,388089,Varies with device,"10,000,000+",Free,0,Teen,Entertainment,12-Apr-18,Varies with device,Varies with device
CBS - Full Episodes & Live TV,ENTERTAINMENT,3.8,92058,12M,"10,000,000+",Free,0,Teen,Entertainment,20-Jul-18,4.8.6,4.1 and up
Nick,ENTERTAINMENT,4.2,123279,25M,"10,000,000+",Free,0,Everyone 10+,Entertainment;Music & Video,24-Jan-18,2.0.8,4.4 and up
"Hulu: Stream TV, Movies & more",ENTERTAINMENT,4,319691,Varies with device,"10,000,000+",Free,0,Teen,Entertainment,3-Aug-18,Varies with device,5.0 and up
FOX NOW - On Demand & Live TV,ENTERTAINMENT,3.9,60841,Varies with device,"5,000,000+",Free,0,Teen,Entertainment,26-Jul-18,Varies with device,4.4 and up
